delivery_date,field_no,contract_no,slip_no,delivery_qty,batch_id
2025-10-11,004-1,3600224,3,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,4,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,5,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,6,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,7,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,8,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,9,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,10,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,11,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,12,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,13,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,14,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,15,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,16,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,17,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,18,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,19,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,20,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,21,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,22,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,23,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,24,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,25,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,26,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,004-1,3600224,27,2.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,009-1,1130000008,1,0.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,1,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,2,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,3,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,4,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,5,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,6,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,7,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,8,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,9,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,10,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,11,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,12,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,13,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,14,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,15,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,16,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,17,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,18,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,19,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,20,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,21,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,22,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,23,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,24,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,25,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,26,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-11,010-1,1130000008,27,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,1,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,2,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,3,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,4,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,5,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,6,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,7,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,8,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,9,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,10,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,11,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,12,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,13,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-14,022-1,56700012,14,1.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,005-1,1125500003,1,0.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,1,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,2,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,3,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,4,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,5,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,6,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,7,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,8,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,9,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,10,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,11,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,12,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,13,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,14,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,15,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,006-1,1125500003,16,2.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,009-1,3600224,1,1.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,1,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,2,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,3,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,4,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,5,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,6,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,7,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,8,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,9,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,10,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,11,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,12,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,13,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,14,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,15,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,16,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,17,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,18,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,19,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,20,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,21,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,22,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,23,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,24,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,25,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,26,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,27,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,28,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,29,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,30,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,31,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,32,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,33,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,34,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,35,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,36,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,37,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,38,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,39,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,40,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,41,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,42,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,43,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,44,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,45,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,46,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,47,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,48,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,010-1,3600224,49,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,1,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,2,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,3,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,4,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,5,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,6,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,7,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,8,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,9,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,10,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,11,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,12,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,13,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,14,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,020-1,1167300001,15,2.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,1,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,2,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,3,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,4,5.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,5,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,6,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,7,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,8,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,9,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,10,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-15,022-1,1166800001,11,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,005-1,1075100003,1,0.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,1,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,2,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,3,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,4,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,5,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,6,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,7,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,8,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,9,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,10,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,11,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,12,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,13,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,14,4.25,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,006-1,1075100003,15,4.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,007-1,12400018,1,0.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,1,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,2,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,3,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,4,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,5,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,6,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,7,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,8,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,9,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,10,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,11,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,12,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,13,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,14,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,15,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,16,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,17,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,18,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,19,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,20,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,21,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,22,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,23,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,008-1,12400018,24,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,1,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,2,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,3,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,4,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,5,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,6,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,7,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,8,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,9,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,10,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,11,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,12,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,13,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,14,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,025-1,20700103,15,1.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-16,027-1,1121000067,1,2.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,003-1,88100022,1,0.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,1,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,2,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,3,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,4,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,5,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,6,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,7,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,8,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,9,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,10,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,11,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,12,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,13,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,14,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,15,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,16,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,17,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,18,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,19,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,20,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,21,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,22,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,23,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,24,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,25,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,26,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,27,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,28,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,29,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,30,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,31,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,32,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,004-1,88100022,33,3.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,022-1,3600225,1,1.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,1,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,2,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,3,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,4,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,5,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,6,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,7,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,8,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,9,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,10,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,11,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,12,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,13,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,14,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,15,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,025-1,1167800001,16,5.0,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-17,026-1,1166200001,1,1.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-18,006-1,12400018,1,0.5,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-18,007-1,12400018,1,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-18,007-1,12400018,2,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-18,007-1,12400018,3,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-18,007-1,12400018,4,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-18,007-1,12400018,5,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-18,007-1,12400018,6,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
2025-10-18,007-1,12400018,7,4.75,3d44fccb-1015-4d87-9dcd-0dad8966f8cf
